id,title,date
37004668,Tecovirimat concentrations and viral suppression in seminal fluid from patients with mpox.,2023-03-09
36449745,Tecovirimat for Monkeypox in Central African Republic under Expanded Access.,2022-12-01
36442878,Tecovirimat for monkeypox.,2022-11-28
35949403,"Tecovirimat for the Treatment of Human Monkeypox: An Initial Series From Massachusetts, United States.",2022-07-15
37273167,Tecovirimat for the treatment of severe Mpox in Germany.,2023-03-24
36344621,Tecovirimat is effective against human monkeypox virus in vitro at nanomolar concentrations.,2022-07-18
36177717,Tecovirimat therapy for severe monkeypox infection: Longitudinal assessment of viral titers and clinical response pattern-A first case-series experience.,2022-09-25
36778555,Temporal dynamic characteristics of human monkeypox epidemic in 2022 around the world under the COVID-19 pandemic background.,2022-12-10
37226579,Temporal intra-host variability of mpox virus genomes in multiple body tissues.,2023-05-02
37032695,Ten facts about monkeypox that every anesthesiologist should know.,2022-07-26
36148930,"Ten-Week Follow-Up of Monkeypox Case-Patient, Sweden, 2022.",2022-09-23
36047476,"The 1st online academic salon on monkeypox virus by Chinese Association for Laboratory Animal Sciences (2022, June 10th, Beijing, China).",2022-09-02
36779102,The 2022 Monkeypox Epidemic and What Has Led to the Current State of the Disease in the US: A Systematic Review.,2023-01-03
36183614,The 2022 Monkeypox outbreak: How the medicinal chemistry could help us?,2022-08-13
36123317,The 2022 human monkeypox outbreak and dentistry: Correspondence.,2022-09-05
36045441,The 2022 human monkeypox outbreak and dentistry: The relevance of oral mucosal and facial skin lesions.,2022-08-05
36259674,The 2022 human monkeypox outbreak: Clinical review and management guidance.,2022-10-20
36124215,The 2022 monkeypox outbreak - Special attention to nurses' protection should be a top priority.,2022-08-29
37930054,The 2022 monkeypox outbreak 1 year on: The 5 Ws.,2023-10-20
36118618,The 2022 monkeypox outbreak alert: Who is carrying the burden of emerging infectious disease outbreaks?,2022-09-19
36113838,The 2022 monkeypox outbreak and associated psychiatric morbidities.,2022-08-24
36273541,The 2022 monkeypox outbreak in nonendemic countries: a review for the emergency department clinician.,2022-09-14
36587754,The 2022 monkeypox outbreak: A UK military perspective.,2022-09-27
35710067,The 2022 monkeypox outbreak: Lessons from the 640 cases in 36 countries.,2022-06-03
36216017,The 2022 monkeypox outbreak: the need for clinical curiosity.,2022-09-30
35736852,The 2022 multinational monkeypox outbreak in non-endemic countries.,2022-06-23
35760647,The 2022 outbreak and the pathobiology of the monkeypox virus.,2022-06-05
36075281,The American Academy of Dermatology and International League of Dermatological Societies Monkeypox Registry: Expanding the COVID-19 registry to emerging infections.,2022-08-29
37736424,The Biosafety Research Road Map: The Search for Evidence to Support Practices in the Laboratory-Mpox/Monkeypox Virus.,2023-09-22
37200231,"The CDC Domestic Mpox Response - United States, 2022-2023.",2023-05-22
35622346,"The COVID-19 pandemic: SARS-CoV-2, childhood hepatitis and monkeypox raise five new questions for the global health research community.",2022-05-27
37842498,The Changing Global Epidemiology of Re-emerging Human Monkeypox Virus Infection: A Systematic Review.,2023-09-12
37680705,The East African Community mobile laboratory network prepares for monkeypox outbreaks.,2022-09-01
36277578,The Emergence of Monkeypox: A Global Health Threat.,2022-09-18
35949015,The Emerging Monkeypox Outbreak: A Cause for Concern Among Craniofacial Surgeons.,2022-06-02
36700369,"The First 179 Cases of Monkeypox in Hamburg-Demographic, Temporal, and Geographic Distribution.",2022-08-24
35818706,The First Case of Monkeypox in the Republic of Korea.,2022-06-29
36284686,"The First Imported Case of Monkeypox in the Mainland of China - Chongqing Municipality, China, September 16, 2022.",2022-09-17
36146654,"The First Two Cases of Monkeypox Infection in MSM in Bahia, Brazil, and Viral Sequencing.",2022-08-02
38146310,"The Global Health Threat of Monkeypox Virus: Understanding Its Biology, Transmission, and Potential Therapeutic Interventions.",2023-09-08
36654643,The Global Human Monkeypox Outbreak and Management: A Comprehensive Literature Review.,2022-12-15
37376482,The Global Monkeypox (Mpox) Outbreak: A Comprehensive Review.,2023-03-08
36198504,The Historical Epidemiology of Human Monkeypox: A Review of Evidence from the 1970 Emergence to the 2022 Outbreak.,2022-10-06
37580027,The Human Mpox Global Outbreak: Available Control Tools and the Opportunity to Break a Cycle of Neglect in Endemic Countries.,2023-03-13
37642333,The Impact of Pollutants and Deforestation on the Spread of Monkeypox: An Unintended Consequence of Progress.,2023-08-31
37526786,The Impacts of HIV-Related Service Interruptions During the COVID-19 Pandemic: Protocol of a Mixed Methodology Longitudinal Study.,2023-07-11
36443889,The Monkeypox Fear Scale: development and initial validation in a Peruvian sample.,2022-09-27
36314695,The Monkeypox Outbreak 2022: Women and Children Patients.,2022-10-31
35934521,The Monkeypox Outbreak and Implications for Dental Practice.,2022-06-13
36005266,The Monkeypox Pandemic as a Worldwide Emergence: Much Ado?,2022-08-02
36721442,"The Mpox, serious menace, or paper tiger?",2023-02-01
36484333,"The Past, Present, and Future of Monkeypox: A Rapid Review Regarding Prevalence and Prevention.",2022-12-09
38199228,"The Pathogenic Characteristics of the Initial Three Mpox Cases in Hunan Province, China.",2023-07-20
37802168,The Potential Relationship Between Cardiovascular Diseases and Monkeypox.,2023-09-28
36314809,The Potential Role of Passive Antibody-Based Therapies as Treatments for Monkeypox.,2022-10-31
36851190,The Public Health Contribution of Sentiment Analysis of Monkeypox Tweets to Detect Polarities Using the CNN-LSTM Model.,2022-12-10
36016194,The Race for Global Equitable Access to COVID-19 Vaccines.,2022-07-03
35947858,The Recent Rise in Sexually Transmitted Infections in the United States Was a Harbinger of the New Monkeypox Pandemic.,2022-08-11
37301977,The Reemerging Condition of Vaccinia: A Case Report and Brief Review of Monkeypox and Vaccinia Vaccines.,2023-06-12
35921681,The Rise of Monkeypox Virus Infection and Global Epidemics.,2022-08-03
36862506,The Role of a Tertiary Level Safety Net Hospital in New York City's 2022 Mpox Outbreak.,2023-04-06
36052546,"The Roles of Unrecognized Mpox Cases, Contact Isolation and Vaccination in Determining Epidemic Size in Belgium: A Modeling Study.",2022-07-24
37123718,The Threat of Impending Pandemics: A Proactive Approach.,2023-03-22
36776749,The Use of Temperature and Pressure Data Loggers to Validate the Steam Sterilization of Category A Clinical Waste.,2023-02-13
37958732,The Viral Protein Poly(A) Polymerase Catalytic Subunit Interacts with Guanylate-Binding Proteins 2 to Antagonize the Antiviral Ability of Targeting Ectromelia Virus.,2023-09-18
35895041,The WHO Declaration of Monkeypox as a Global Public Health Emergency.,2022-07-28
37352521,The WHO has ended public health emergency of international concern for mpox: assessment of upside and downside of this decision.,2023-05-31
37271200,The arrival of Mpox in Venezuela: Why so few cases?,2023-05-17
37128898,The assessment on cross immunity with smallpox virus and antiviral drug sensitivity of the isolated mpox virus strain WIBP-MPXV-001 in China.,2023-05-15
36253213,The authors respond: monkeypox presentations.,2022-09-27
36147218,The band-aid sign: A clue to monkeypox diagnosis in susceptible populations.,2022-09-23
36207438,The bodily distribution of monkeypox virus.,2022-10-08
35855873,The burden of monkeypox virus amidst the Covid-19 pandemic in Africa: A double battle for Africa.,2022-06-10
36604361,The changing epidemiology of monkeypox and preventive measures: an update.,2022-09-03
35948354,The changing face of monkeypox.,2022-08-10
36116767,The clinical manifestations and severity of the 2022 monkeypox outbreak among 4080 patients.,2022-09-05
36410691,The clinical presentation of monkeypox: a retrospective case-control study of patients with possible or probable monkeypox in a West London cohort.,2022-08-24
37188364,The covid-19 and mpox PHEICs have ended-the meaning of this is unclear.,2023-05-17
36345424,The current Monkeypox outbreak: Updates and concerns.,2022-07-21
36249597,The current emergence of monkeypox: The recurrence of another smallpox?,2022-06-14
36495815,The current monkeypox outbreak: Knowledge gaps and research priorities.,2022-10-13
36660996,The current outbreak of Monkeypox virus (MPXV); what strategies can be adopted to control its transmission?,2023-01-20
37363511,The current status of monkeypox in Sudan.,2022-10-11
37067112,The dermatological evolution of the first case of monkeypox reported in India.,2022-08-22
36057309,The detection of monkeypox virus DNA in wastewater samples in the Netherlands.,2022-07-14
38053027,The diagnostic dilemma for atypical presentation of progressive human Mpox.,2023-09-12
37032577,The discovery of novel antivirals for the treatment of mpox: is drug repurposing the answer?,2023-05-01
36203517,The diversity of clinical manifestations of human monkeypox should be emphasized in practice.,2022-08-25
36328371,The dynamics of monkeypox transmission.,2022-11-03
36317465,The effective factors in human-specific tropism and viral pathogenicity in orthopoxviruses.,2022-10-07
35642552,"The emergence of monkeypox virus, new challenges to the healthcare settings in Pakistan.",2022-05-27
37061263,The emergence of mpox as an HIV-related opportunistic infection.,2023-02-08
37478290,The end of the Monkeypox emergency: Reasons behind the lack of new cases reported in Italy.,2023-06-20
36708724,The end of the mpox pandemic?,2023-01-28
36589996,The epidemiological trend of monkeypox and monkeypox-varicella zoster viruses co-infection in North-Eastern Nigeria.,2022-10-13
36244878,The evolving epidemiology of monkeypox virus.,2022-09-08
36940962,The expected economic burden on the healthcare system because of quarantining patients with monkeypox virus.,2023-03-20
37740556,The fading of the mpox outbreak among men who have sex with men: a mathematical modelling study.,2023-02-16
36592945,The first case of acute HIV and monkeypox coinfection in Latin America.,2022-11-18
36357955,The first case of monkeypox in Hong Kong presenting as infectious mononucleosis-like syndrome.,2022-11-12
35996211,The first case of monkeypox virus and acute HIV infection: Should we consider monkeypox a new possible sexually transmitted infection?,2022-07-27
35902024,The first case of monkeypox virus infection detected in Taiwan: awareness and preparation.,2022-06-28
36240529,The first few cases of monkeypox infection in non-endemic countries: Correspondence.,2022-08-30
36031146,The first imported case of monkeypox in Singapore during the 2022 outbreak - Reflections and lessons.,2022-08-21
36175217,The first imported case of monkeypox in Taiwan.,2022-07-14
38075406,The first strain of monkeypox isolated in the Chinese Mainland and preserved at the National Pathogen Resource Center of China.,2022-11-18
36047518,The global emergence of monkeypox.,2022-09-01
35918003,The global human monkeypox outbreak in 2022: An overview.,2022-07-04
36455590,The global landscape of smallpox vaccination history and implications for current and future orthopoxvirus susceptibility: a modelling study.,2022-07-29
36246413,"The global monkeypox outbreak: Germ panic, stigma and emerging challenges.",2022-10-17
36320219,The global reemergence of human Monkeypox; is mass vaccination essential?,2022-06-11
36800222,The health of influenza surveillance and pandemic preparedness in the wake of the COVID-19 pandemic.,2023-02-17
36169042,The human host response to monkeypox infection: a proteomic case series study.,2022-09-09
36160299,The human monkeypox in Saudi Arabia and global tourism.,2022-09-07
36634446,The impact of monkeypox in pregnant patients on obstetric anesthesiology.,2022-08-28
36155257,The impact of monkeypox outbreak on mental health and counteracting strategies: A call to action.,2022-08-31
37120029,The impact of the American Academy of Dermatology/International League of Dermatological Societies COVID-19 Registry during the pandemic: 2500 cases across 72 countries.,2022-12-23
37971716,The imperative for quality control programs in Monkeypox virus DNA testing by PCR: CIBERINFEC quality control.,2023-10-25
37678310,The implications of mpox breakthrough infections on future vaccination strategies.,2023-08-07
37421968,The importance of getting the ethics right in a pandemic treaty.,2023-04-24
37391664,The international Unity study for antivirals against mpox is a blueprint for future epidemics.,2023-08-17
36584594,The land-scape of immune response to monkeypox virus.,2022-09-18
35987667,The lurking threat of monkeypox in current times.,2022-06-16
36244375,The monkeypox case definition in the UK is broad - Authors' reply.,2022-09-09
36244376,The monkeypox case definition in the UK is broad.,2022-06-24
36814644,"The monkeypox diagnosis, treatments and prevention: A review.",2022-11-03
36114202,The monkeypox outbreak in 2022: adaptive evolution associated with APOBEC3 may account for.,2022-07-28
35780787,The monkeypox outbreak is amplifying hidden voices in the global discourse.,2022-06-08
36575744,The monkeypox outbreak: What lessons can we learn from the COVID-19 infodemic?,2022-12-15
35926522,The monkeypox outbreak: risks to children and pregnant women.,2022-07-14
36198825,The monkeypox virus is mutating. Are scientists worried?,2022-10-06
35654445,The monkeypox virus.,2022-06-03
36354022,The need for better diagnostics to support diagnosis and surveillance in monkeypox endemic countries.,2022-10-05
38293686,The need for pre-emptive control strategies for mpox in Asia and Oceania.,2023-08-23
35643256,"The never-ending global emergence of viral zoonoses after COVID-19? The rising concern of monkeypox in Europe, North America and beyond.",2022-05-23
35664835,The new face of monkeypox virus: an emerging global emergency.,2022-06-07
38449901,The outbreak of Ebola virus disease in 2022: A spotlight on a re-emerging global health menace.,2022-11-15
36151593,The outbreak of monkeypox (MPX) in Ghana.,2022-09-19
35860140,The outbreak of monkeypox 2022: An overview.,2022-05-25
36453797,The outbreak of monkeypox: A clinical overview.,2022-07-25
36854947,The outbreak of the monkeypox virus in the shadow of the pandemic.,2022-10-25
36785991,The pansy sign in monkeypox virus infection.,2022-10-14
35944802,"The past, present, and future of a silent multi-country human monkeypox outbreak 2022 - Correspondence.",2022-07-17
37056741,The pathogenesis of zoonotic viral infections: Lessons learned by studying reservoir hosts.,2023-01-27
36217803,The pathophysiological and immunological background of the monkeypox virus infection: An update.,2022-10-03
36906119,The possible effect of sociobehavioral factors and public health actions on the mpox epidemic slowdown.,2022-11-18
36339207,The possible importance of the antioxidants and oxidative stress metabolism in the emerging monkeypox disease: An opinion paper.,2022-07-23
35894704,The potential impact of monkeypox infection and vaccination on blood donor deferrals and the blood supply.,2022-07-17
36152027,The potential risks posed by inter- and intraspecies transmissions of monkeypox virus.,2022-09-25
37872556,The preparedness and knowledge of pharmacists and general practitioners in managing human monkeypox: a highly spreading infectious disease.,2023-08-22
35753629,The presumed receptivity and susceptibility to monkeypox of European animal species.,2022-06-22
38102917,The prevalence of mpox and its association with sexual behavior among Chinese men who have sex with men in early August 2023.,2023-10-12
37533932,The prospective outcome of the monkeypox outbreak in 2022 and characterization of monkeypox disease immunobiology.,2023-03-30
36585500,The psychological aftermath of an emerging infection affecting pregnant women: is monkeypox to blame?,2022-09-20
36226322,The rapid spreading of monkeypox virus is a threat for global public health: What should we do to fight this old enemy?,2022-08-19
36315599,The rapidly evolving monkeypox epidemic: A call to action to leave no one behind.,2022-11-14
38249416,The re-emergence and transmission of Monkeypox virus in Nigeria: the role of one health.,2023-11-06
36381410,The re-emerging human monkeypox virus: An urgent global health alert.,2022-09-05
36229989,The re-emerging monkeypox disease.,2022-10-15
36680848,The recent re-emergence of human monkeypox: Would it become endemic beyond Africa?,2022-05-31
36742119,The reemergence of the human monkeypox: strengthening Africa's epidemic preparedness and response system.,2022-08-31
37682827,"The relationship between age and sex partner counts during the mpox outbreak in the UK, 2022.",2023-02-16
35983771,"The relevance of multiple clinical specimens in the diagnosis of monkeypox virus, Spain, June 2022.",2022-08-19
37507155,The response of mpox-associated inflammatory syndrome to steroid therapy.,2022-10-28
36067982,The resurgence of a neglected orthopoxvirus: Immunologic and clinical aspects of monkeypox virus infections over the past six decades.,2022-08-28
35661823,"The resurgence of monkeypox cases: Reasons, threat assessment, and possible preventive measures.",2022-05-26
36372381,The rise and fall of mpox.,2022-10-24
37620668,The rising threat of Mpox in Japan despite global decrease.,2023-07-09
36177868,"The risk of reverse zoonotic transmission to pet animals during the current global monkeypox outbreak, United Kingdom, June to mid-September 2022.",2022-09-30
37608930,The role of APOBEC3-induced mutations in the differential evolution of monkeypox virus.,2023-08-23
37641788,The role of primary eye health care in controlling the surge of monkeypox.,2022-09-04
37436260,The role of the speech and language therapist in the management of dysphagia in monkeypox.,2022-09-21
37433797,The role of vaccination and public awareness in forecasts of Mpox incidence in the United Kingdom.,2023-02-28
37841642,The role of APOBEC3-induced mutations in the differential evolution of monkeypox virus.,2023-05-01
37031485,The roles of nucleic acid editing in adaptation of zoonotic viruses to humans.,2022-11-08
37263370,"The silent, rapidly unfolding threat of mpox spread via international travel to Southeast Asia: Are we ready?",2022-07-22
35672908,The spreading of monkeypox in nonendemic countries has created panic across the world: Could it be another threat?,2022-06-02
35952458,"The story behind the first few cases of monkeypox infection in non-endemic countries, 2022.",2022-05-29
36845803,The study of human monkeypox disease in 2022 using the epidemic models: herd immunity and the basic reproduction number case.,2022-10-19
36844683,The threat of Monkeypox in the Philippines: another problematic preparation and management for the healthcare system?,2022-08-08
37915682,The top 100 most-cited studies on monkeypox: a brief bibliometric analysis.,2023-07-12
36100750,The unknown efficacy of tecovirimat against monkeypox.,2022-09-14
36571287,The use of Vaccinia Immune Globulin in the Treatment of Severe Mpox. Virus Infection in Human Immunodeficiency Virus/AIDS.,2022-11-07
37808322,The use of Xuanbai Chengqi decoction on monkeypox disease through the estrone-target AR interaction.,2023-06-05
36470502,The use of antivirals in the treatment of human monkeypox outbreaks: a systematic review.,2022-10-14
37102640,The validation of artificial anti-monkeypox antibodies by in silico and experimental approaches.,2023-03-06
36165924,The virology of human monkeypox virus (hMPXV): A brief overview.,2022-07-10
36367155,The willingness of Chinese healthcare workers to receive monkeypox vaccine and its independent predictors: A cross-sectional survey.,2022-10-08
37893004,Therapeutic Potential of Cannabis: A Comprehensive Review of Current and Future Applications.,2023-08-21
37693295,Therapeutic Promises of Plant Metabolites against Monkeypox Virus: An In Silico Study.,2023-03-06
36539022,"Therapeutic strategies for human poxvirus infections: Monkeypox (mpox), smallpox, molluscipox, and orf.",2022-09-27
35953443,Therapeutic strategies to address monkeypox.,2022-08-12
36916727,Therapeutics for treating mpox in humans.,2023-03-14
36450912,These monkeypox researchers warned that the disease would go global.,2022-11-30
36038475,"They come in threes: Marburg virus, emerging infectious diseases, and the blood supply.",2022-08-06
37945135,Threat of monkeypox: Correspondence.,2022-08-21
37288876,Three neutralizing mAbs induced by MPXV A29L protein recognizing different epitopes act synergistically against orthopoxvirus.,2023-06-23
36168776,Thyroid Disorder: A Possible Forgotten Clinical Feature of Monkeypox.,2022-08-01
36604012,TikTok and Its Importance in Monkeypox Public Health Engagement.,2022-09-14
37022959,"Time series prediction for the epidemic trends of monkeypox using the ARIMA, exponential smoothing, GM (1, 1) and LSTM deep learning methods.",2023-04-10
36092856,Timely mental health care for the 2022 novel monkeypox outbreak is urgently needed.,2022-08-23
36244272,To touch or not to touch? Physical rehabilitation during the monkeypox emergency.,2022-07-20
36840640,Topical cidofovir in monkeypox: our experience. Comment on 'Monkeypox: is topical cidofovir a good idea'.,2023-02-15
36335709,Towards hospital-on-chip supported by 2D MXenes-based 5th generation intelligent biosensors.,2022-08-02
37462504,Tracing the transmission of mpox through wastewater surveillance in Southeast Asia.,2023-06-14
37697313,Tracking global resources and capacity for health research: time to reassess strategies and investment decisions.,2022-09-19
35690074,Tracking the 2022 monkeypox outbreak with epidemiological data in real-time.,2022-05-26
36906777,Training community health workers to limit the transmission of monkeypox virus in India: an urgent need for action.,2022-12-07
37548274,Transient decrease in T cells and atypical lymphocyte proliferation after the onset of mpox.,2023-07-12
36599210,Translational vaccinomics and structural filtration algorithm to device multiepitope vaccine for catastrophic monkeypox virus.,2022-09-13
37306962,Transmissibility of mpox to the general population from travellers returning to South Korea.,2023-05-22
36560564,Transmission Dynamics of Monkeypox Virus in Nigeria during the Current COVID-19 Pandemic and Estimation of Effective Reproduction Number.,2022-11-14
36340738,Transmission Potential of Human Monkeypox in Mass Gatherings.,2022-06-19
36624779,Transmission and detection of monkeypox virus in saliva (part II): Implications for sequential monitoring of viral load.,2022-12-22
36406805,Transmission and detection of monkeypox virus in saliva: Implications for dental practice and public health.,2022-10-16
36155255,"Transmission characteristics, replication patterns and clinical manifestations of human monkeypox virus-an in-depth analysis of four cases from Germany.",2022-07-05
37708908,"Transmission dynamics and effect of control measures on the 2022 outbreak of mpox among gay, bisexual, and other men who have sex with men in England: a mathematical modelling study.",2023-05-13
36323407,Transmission dynamics of monkeypox in the United Kingdom: contact tracing study.,2022-11-02
35659548,Transmission of monkeypox virus through sexual contact - A novel route of infection.,2022-05-23
36799797,Transmission of monkeypox virus through the saliva and air that need careful management.,2022-11-30
36708091,"Transmission of monkeypox/mpox virus: A narrative review of environmental, viral, host, and population factors in relation to the 2022 international outbreak.",2022-12-05
37341688,Transmission of mpox in educational settings and risk of severe disease in children and adolescents-Let's not make the same mistakes as COVID-19 again.,2023-09-08
37689031,Transverse myelitis associated with Mpox infection.,2023-07-21
36055630,"Trauma surgery in the era of monkeypox: Evidence, priorities and the way forward - Correspondence.",2022-08-04
35746754,Travel-Related Monkeypox Outbreaks in the Era of COVID-19 Pandemic: Are We Prepared?,2022-05-21
37172298,"Treatment Failure in Patient with Severe Mpox and Untreated HIV, Maryland, USA.",2023-05-22
36624034,Treatment and prevention of monkeypox.,2022-07-24
36739884,Treatment and prevention of mpox in pregnant people and young children.,2023-01-12
37856215,"Treatment of Mpox with Suspected Tecovirimat Resistance in Immunocompromised Patient, United States, 2022.",2023-11-21
36573234,Treatment of ocular-involving monkeypox virus with topical trifluridine and oral tecovirimat in the 2022 monkeypox virus outbreak.,2022-08-26
36708269,Treatment options for severe or refractory mpox virus infection in patients with advanced HIV.,2023-05-02
36690208,Treatment with tecovirimat of the first two cases of monkeypox in Japan.,2022-10-20
36067827,Treatments for Monkeypox.,2022-07-03
35720796,Trend and enhanced surveillance of Monkeypox during COVID-19 pandemic in Nigeria.,2022-03-15
37335596,Trends in Media Coverage During the Monkeypox Outbreak: Content Analysis.,2023-01-17
38226244,Trends in Monkeypox transmission: Investigation into 30 most affected countries.,2023-06-08
36834089,Trends in Online Search Activity and the Correlation with Daily New Cases of Monkeypox among 102 Countries or Territories.,2022-12-19
37403493,Triaging cases of fever with vesicular rash relevant to the monkeypox epidemic.,2023-09-13
36260459,"Tumor necrotic factor pathway, monkeypox, and tuberculosis: Correspondence.",2022-10-19
36136957,"Two Cases of Monkeypox-Associated Encephalomyelitis - Colorado and the District of Columbia, July-August 2022.",2022-09-22
37680215,"Two cases of MPXV infection during pregnancy in heterosexual cisgender women without classic cutaneous lesions, Northern California, 2022.",2023-06-27
37302775,Two cases of Monkeypox virus infection without detectable cutaneous/mucosal lesions.,2022-11-17
36245671,"Two important poxviruses that originated in Africa, are spreading rapidly in other continents: why?",2022-09-03
37031694,Two individuals with potential monkeypox virus reinfection.,2022-11-26
37230974,Two long-lasting human monoclonal antibodies cross-react with monkeypox virus A35 antigen.,2022-08-26
35998942,US CDC announces major changes after criticism of its responses to covid-19 and monkeypox.,2022-08-23
36345587,Ulcer at Corner of Mouth as First Sign of Infection With Monkeypox Virus.,2022-11-08
36589486,Ulcerating vulvar lesions revealing a rare female case of monkeypox in Switzerland.,2023-01-03
36682033,"Ulcero-necrotic monkeypox, a clue for an underlying immunosuppressive disease: Report of two cases.",2022-11-09
36832000,Ultrafast Nucleic Acid Detection Equipment with Silicon-Based Microfluidic Chip.,2022-12-02
36821485,Ultrasensitive and Specific Identification of Monkeypox Virus Congo Basin and West African Strains Using a CRISPR/Cas12b-Based Platform.,2023-02-23
36708101,Ultrastructural analysis of monkeypox virus replication in Vero cells.,2022-12-15
36712826,Umbilicated vesicles and multiple pustules on the genital area in a man.,2023-01-31
37954124,Uncovering the knowledge gaps: A survey on human monkeypox infection among men who have sex with men in Nepal.,2023-11-13
36396173,Understanding sexual transmission dynamics and transmission contexts of monkeypox virus: a mixed-methods study of the early outbreak in Belgium (May-June 2022).,2022-08-11
37889929,"Understanding the Impact of Mpox on Sexual Health Clinical Services: A National Knowledge, Attitudes, and Practices Survey-United States, 2022.",2023-12-18
36216400,"Understanding the signs and symptoms of the 2022 monkeypox outbreak is crucial for clinicians, public health practitioners and gay, bisexual and other men who have sex with men (GBMSM).",2022-09-21
35697322,Unexpected sudden rise of human monkeypox cases in multiple non-endemic countries amid COVID-19 pandemic and salient counteracting strategies: Another potential global threat?,2022-05-23
37189197,Unexpectedly higher levels of anti-orthopoxvirus neutralizing antibodies are observed among gay men than general adult population.,2022-12-31
36041955,Unilateral Blepharoconjunctivitis due to Monkeypox Virus Infection.,2022-08-05
35961491,Unilesional monkeypox: A report of two cases from Italy.,2022-08-04
36975806,Unique Tandem Repeats in the Inverted Terminal Repeat Regions of Monkeypox Viruses.,2023-03-28
38128320,Universal smartphone-assisted label-free CRISPR/Cas12a-DNAzyme chemiluminescence biosensing platform for on-site detection of nucleic acid and non-nucleic acid targets.,2023-10-11
36039839,Unprecedented rise of monkeypox in Europe and America: Are Asian countries ready for a new outbreak during the ongoing COVID-19 pandemic?,2022-08-30
37753017,Unraveling Monkeypox: An Emerging Threat in Global Health.,2023-08-23
38161986,"Unraveling the association between vaccine attitude, vaccine conspiracies and self-reported side effects following COVID-19 vaccination among nurses and physicians in Jordan.",2023-08-08
36180021,Unusual epidemiological presentation of the first reports of monkeypox in a low-income region of Brazil.,2022-09-14
35943705,Unusual global outbreak of monkeypox: what should we do?,2022-07-03
36124220,Unusual spread of the monkeypox virus: An emerging threat to the public health and the possible containment.,2022-08-23
38022203,Unveiling Monkeypox: A Rare Case of Sexual Transmission in Saudi Arabia.,2023-10-26
37481798,Unveiling the Mpox menace: exploring the intricacies of a zoonotic virus and clinical implications.,2023-01-14
36999170,Update for dermatologists on monkeypox: An emerging health problem in the world.,2022-07-01
37213123,Update on Mpox.,2023-06-08
37701385,Update on Mpox: a brief narrative review.,2023-06-07
35951336,Update on the Monkeypox Outbreak.,2022-08-12
36656296,Updated Information on Monkeypox Virus (MPXV) Ophthalmic Disease.,2023-01-19
36383119,Upper Airway Manifestations of Monkeypox: A Case Report and Literature Review.,2022-11-17
36894397,"Uptake of Mpox vaccination among transgender people and gay, bisexual and other men who have sex with men among sexually-transmitted infection clinic clients in Vancouver, British Columbia.",2022-12-05
37227985,"Urban and Rural Mpox Incidence Among Persons Aged 15-64 Years - United States, May 10-December 31, 2022.",2023-05-29
36609012,Urethritis Without Skin Lesions as the Primary Manifestation of Mpox Virus Infection.,2022-12-08
35998195,Urgent need for a non-discriminatory and non-stigmatizing nomenclature for monkeypox virus.,2022-09-07
35653347,"Use of JYNNEOS (Smallpox and Monkeypox Vaccine, Live, Nonreplicating) for Preexposure Vaccination of Persons at Risk for Occupational Exposure to Orthopoxviruses: Recommendations of the Advisory Committee on Immunization Practices - United States, 2022.",2022-06-02
37513764,Use of Mpox Multiplex Serology in the Identification of Cases and Outbreak Investigations in the Democratic Republic of the Congo (DRC).,2023-06-06
36652340,Use of Wastewater for Mpox Outbreak Surveillance in California.,2023-01-19
36773621,Use of cidofovir in a patient with severe mpox and uncontrolled HIV infection.,2022-11-22
36864644,Use of tecovirimat for mpox infection followed by JYNNEOS vaccination postinfection in a liver transplant recipient.,2022-12-16
36758751,Use of tecovirimat for the treatment of mpox infection in a kidney transplant recipient.,2022-11-07
36711326,Useful public health countermeasures to control the current multicountry outbreak of Monkeypox disease.,2022-10-03
37243193,Usefulness of Non-Skin Samples in the PCR Diagnosis of Mpox (Monkeypox).,2023-03-15
36255729,Using Data From a Short Video Social Media Platform to Identify Emergent Monkeypox Conspiracy Theories.,2022-10-18
38037024,Using a theoretical framework of Intervention Mapping to inform public health communication messages designed to increase vaccination uptake; the example of mpox in the Netherlands.,2022-12-21
37093099,Usutu virus: a Flavivirus on the rise amid COVID-19 and monkeypox.,2022-12-30
37008566,"Utility of a Viral Vesicular Panel Multiplex Polymerase Chain Reaction Assay for the Diagnosis of Monkeypox, Herpes Simplex, and Varicella Zoster Viruses.",2023-01-04
37661211,Utilizing convolutional neural networks to classify monkeypox skin lesions.,2023-05-09
38084001,Utilizing non-human primate models to combat recent COVID-19/SARS-CoV-2 and viral infectious disease outbreaks.,2023-11-01
37210309,VACCELERATE Site Network: Real-time definition of clinical study capacity in Europe.,2022-12-07
37189724,"VP37 Protein Inhibitors for Mpox Treatment: Highlights on Recent Advances, Patent Literature, and Future Directions.",2023-01-27
36016230,Vaccination for Monkeypox Virus Infection in Humans: A Review of Key Considerations.,2022-07-26
35788415,Vaccination for monkeypox prevention in persons with high-risk sexual behaviours to control on-going outbreak of monkeypox virus clade 3.,2022-06-23
37819966,Vaccine Effectiveness against Mpox in the United States.,2023-11-01
37941437,"Vaccine conspiracy association with higher COVID-19 vaccination side effects and negative attitude towards booster COVID-19, influenza and monkeypox vaccines: A pilot study in Saudi Universities.",2023-11-10
36775782,Vaccines against monkeypox.,2022-11-16
36906772,Vaccines for monkeypox disease and challenges in its production and distribution: a lesson from COVID-19 pandemic.,2022-11-30
