country_long,iso2,project,page_id,page_title,pageviews,date
United States of America,US,en.wikipedia,34049,Wart,528,2022-10-17
United States of America,US,en.wikipedia,28848,Scabies,849,2022-10-18
United States of America,US,en.wikipedia,44410,Conjunctivitis,642,2022-10-18
United States of America,US,en.wikipedia,6064646,Index case,1353,2022-10-18
United States of America,US,en.wikipedia,46253,Fever,495,2022-10-18
United States of America,US,en.wikipedia,37636,Encephalitis,599,2022-10-18
United States of America,US,en.wikipedia,53951,Diarrhea,650,2022-10-18
United States of America,US,en.wikipedia,452461,Myocarditis,1098,2022-10-18
United States of America,US,en.wikipedia,19167679,Virus,984,2022-10-18
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,486,2022-10-18
United States of America,US,en.wikipedia,16829895,Smallpox,2465,2022-10-18
United States of America,US,en.wikipedia,37220,Infection,2118,2022-10-18
United States of America,US,en.wikipedia,33583,World Health Organization,1043,2022-10-18
United States of America,US,en.wikipedia,242702,Monkeypox,573,2022-10-18
United States of America,US,en.wikipedia,158400,Sepsis,2288,2022-10-18
United States of America,US,en.wikipedia,443800,Shingles,957,2022-10-18
United States of America,US,en.wikipedia,34049,Wart,524,2022-10-18
United States of America,US,en.wikipedia,771986,Skin condition,489,2022-10-19
United States of America,US,en.wikipedia,28848,Scabies,762,2022-10-19
United States of America,US,en.wikipedia,44410,Conjunctivitis,709,2022-10-19
United States of America,US,en.wikipedia,6064646,Index case,1160,2022-10-19
United States of America,US,en.wikipedia,37636,Encephalitis,625,2022-10-19
United States of America,US,en.wikipedia,53951,Diarrhea,686,2022-10-19
United States of America,US,en.wikipedia,452461,Myocarditis,1771,2022-10-19
United States of America,US,en.wikipedia,19167679,Virus,1054,2022-10-19
United States of America,US,en.wikipedia,18821046,Chickenpox,523,2022-10-19
United States of America,US,en.wikipedia,562958,Signs and symptoms,628,2022-10-19
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,627,2022-10-19
United States of America,US,en.wikipedia,16829895,Smallpox,2065,2022-10-19
United States of America,US,en.wikipedia,37220,Infection,1531,2022-10-19
United States of America,US,en.wikipedia,33583,World Health Organization,951,2022-10-19
United States of America,US,en.wikipedia,242702,Monkeypox,531,2022-10-19
United States of America,US,en.wikipedia,158400,Sepsis,2442,2022-10-19
United States of America,US,en.wikipedia,443800,Shingles,749,2022-10-19
United States of America,US,en.wikipedia,34049,Wart,485,2022-10-19
United States of America,US,en.wikipedia,61088,Smallpox vaccine,473,2022-10-20
United States of America,US,en.wikipedia,771986,Skin condition,485,2022-10-20
United States of America,US,en.wikipedia,28848,Scabies,1975,2022-10-20
United States of America,US,en.wikipedia,44410,Conjunctivitis,702,2022-10-20
United States of America,US,en.wikipedia,6064646,Index case,874,2022-10-20
United States of America,US,en.wikipedia,37636,Encephalitis,542,2022-10-20
United States of America,US,en.wikipedia,53951,Diarrhea,682,2022-10-20
United States of America,US,en.wikipedia,452461,Myocarditis,1695,2022-10-20
United States of America,US,en.wikipedia,19167679,Virus,1101,2022-10-20
United States of America,US,en.wikipedia,727204,Prognosis,485,2022-10-20
United States of America,US,en.wikipedia,18821046,Chickenpox,473,2022-10-20
United States of America,US,en.wikipedia,562958,Signs and symptoms,593,2022-10-20
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,630,2022-10-20
United States of America,US,en.wikipedia,16829895,Smallpox,2612,2022-10-20
United States of America,US,en.wikipedia,37220,Infection,1904,2022-10-20
United States of America,US,en.wikipedia,33583,World Health Organization,916,2022-10-20
United States of America,US,en.wikipedia,242702,Monkeypox,592,2022-10-20
United States of America,US,en.wikipedia,158400,Sepsis,2472,2022-10-20
United States of America,US,en.wikipedia,443800,Shingles,754,2022-10-20
United States of America,US,en.wikipedia,34049,Wart,452,2022-10-20
United States of America,US,en.wikipedia,19013767,Medical diagnosis,795,2022-10-21
United States of America,US,en.wikipedia,28848,Scabies,943,2022-10-21
United States of America,US,en.wikipedia,44410,Conjunctivitis,705,2022-10-21
United States of America,US,en.wikipedia,6064646,Index case,1560,2022-10-21
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,577,2022-10-21
United States of America,US,en.wikipedia,53951,Diarrhea,610,2022-10-21
United States of America,US,en.wikipedia,452461,Myocarditis,1596,2022-10-21
United States of America,US,en.wikipedia,19167679,Virus,903,2022-10-21
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,617,2022-10-21
United States of America,US,en.wikipedia,16829895,Smallpox,1610,2022-10-21
United States of America,US,en.wikipedia,37220,Infection,1446,2022-10-21
United States of America,US,en.wikipedia,33583,World Health Organization,761,2022-10-21
United States of America,US,en.wikipedia,242702,Monkeypox,461,2022-10-21
United States of America,US,en.wikipedia,158400,Sepsis,2409,2022-10-21
United States of America,US,en.wikipedia,443800,Shingles,655,2022-10-21
United States of America,US,en.wikipedia,34049,Wart,504,2022-10-21
United States of America,US,en.wikipedia,28848,Scabies,816,2022-10-22
United States of America,US,en.wikipedia,28848,Scabies,819,2022-10-23
United States of America,US,en.wikipedia,44410,Conjunctivitis,710,2022-10-23
United States of America,US,en.wikipedia,6064646,Index case,2057,2022-10-23
United States of America,US,en.wikipedia,37636,Encephalitis,549,2022-10-23
United States of America,US,en.wikipedia,53951,Diarrhea,608,2022-10-23
United States of America,US,en.wikipedia,452461,Myocarditis,1117,2022-10-23
United States of America,US,en.wikipedia,19167679,Virus,777,2022-10-23
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,463,2022-10-23
United States of America,US,en.wikipedia,16829895,Smallpox,1217,2022-10-23
United States of America,US,en.wikipedia,37220,Infection,713,2022-10-23
United States of America,US,en.wikipedia,33583,World Health Organization,997,2022-10-23
United States of America,US,en.wikipedia,242702,Monkeypox,539,2022-10-23
United States of America,US,en.wikipedia,158400,Sepsis,3020,2022-10-23
United States of America,US,en.wikipedia,443800,Shingles,637,2022-10-23
United States of America,US,en.wikipedia,771986,Skin condition,524,2022-10-24
United States of America,US,en.wikipedia,28848,Scabies,1013,2022-10-24
United States of America,US,en.wikipedia,44410,Conjunctivitis,916,2022-10-24
United States of America,US,en.wikipedia,6064646,Index case,1170,2022-10-24
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,484,2022-10-24
United States of America,US,en.wikipedia,37636,Encephalitis,568,2022-10-24
United States of America,US,en.wikipedia,53951,Diarrhea,664,2022-10-24
United States of America,US,en.wikipedia,452461,Myocarditis,1002,2022-10-24
United States of America,US,en.wikipedia,19167679,Virus,1129,2022-10-24
United States of America,US,en.wikipedia,562958,Signs and symptoms,508,2022-10-24
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,553,2022-10-24
United States of America,US,en.wikipedia,16829895,Smallpox,2074,2022-10-24
United States of America,US,en.wikipedia,37220,Infection,1772,2022-10-24
United States of America,US,en.wikipedia,33583,World Health Organization,768,2022-10-24
United States of America,US,en.wikipedia,242702,Monkeypox,617,2022-10-24
United States of America,US,en.wikipedia,158400,Sepsis,2878,2022-10-24
United States of America,US,en.wikipedia,443800,Shingles,681,2022-10-24
United States of America,US,en.wikipedia,34049,Wart,534,2022-10-24
United States of America,US,en.wikipedia,771986,Skin condition,495,2022-10-25
United States of America,US,en.wikipedia,28848,Scabies,861,2022-10-25
United States of America,US,en.wikipedia,44410,Conjunctivitis,917,2022-10-25
United States of America,US,en.wikipedia,6064646,Index case,1059,2022-10-25
United States of America,US,en.wikipedia,46253,Fever,512,2022-10-25
United States of America,US,en.wikipedia,37636,Encephalitis,460,2022-10-25
United States of America,US,en.wikipedia,53951,Diarrhea,566,2022-10-25
United States of America,US,en.wikipedia,452461,Myocarditis,1133,2022-10-25
United States of America,US,en.wikipedia,19167679,Virus,1407,2022-10-25
United States of America,US,en.wikipedia,562958,Signs and symptoms,558,2022-10-25
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,495,2022-10-25
United States of America,US,en.wikipedia,16829895,Smallpox,2409,2022-10-25
United States of America,US,en.wikipedia,37220,Infection,1923,2022-10-25
United States of America,US,en.wikipedia,33583,World Health Organization,1018,2022-10-25
United States of America,US,en.wikipedia,242702,Monkeypox,631,2022-10-25
United States of America,US,en.wikipedia,158400,Sepsis,2532,2022-10-25
United States of America,US,en.wikipedia,443800,Shingles,622,2022-10-25
United States of America,US,en.wikipedia,34049,Wart,571,2022-10-25
United States of America,US,en.wikipedia,61088,Smallpox vaccine,470,2022-10-26
United States of America,US,en.wikipedia,771986,Skin condition,518,2022-10-26
United States of America,US,en.wikipedia,28848,Scabies,805,2022-10-26
United States of America,US,en.wikipedia,44410,Conjunctivitis,763,2022-10-26
United States of America,US,en.wikipedia,6064646,Index case,834,2022-10-26
United States of America,US,en.wikipedia,46253,Fever,452,2022-10-26
United States of America,US,en.wikipedia,37636,Encephalitis,569,2022-10-26
United States of America,US,en.wikipedia,53951,Diarrhea,629,2022-10-26
United States of America,US,en.wikipedia,452461,Myocarditis,1342,2022-10-26
United States of America,US,en.wikipedia,19167679,Virus,1341,2022-10-26
United States of America,US,en.wikipedia,18821046,Chickenpox,554,2022-10-26
United States of America,US,en.wikipedia,562958,Signs and symptoms,499,2022-10-26
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,667,2022-10-26
United States of America,US,en.wikipedia,16829895,Alastrim,3726,2022-10-26
United States of America,US,en.wikipedia,37220,Infection,703,2022-10-26
United States of America,US,en.wikipedia,33583,World Health Organization,1081,2022-10-26
United States of America,US,en.wikipedia,242702,Monkeypox,638,2022-10-26
United States of America,US,en.wikipedia,158400,Sepsis,2370,2022-10-26
United States of America,US,en.wikipedia,34049,Wart,489,2022-10-26
United States of America,US,en.wikipedia,6682,Clade,450,2022-10-27
United States of America,US,en.wikipedia,771986,Skin condition,528,2022-10-27
United States of America,US,en.wikipedia,28848,Scabies,871,2022-10-27
United States of America,US,en.wikipedia,44410,Conjunctivitis,758,2022-10-27
United States of America,US,en.wikipedia,6064646,Index case,726,2022-10-27
United States of America,US,en.wikipedia,37636,Encephalitis,556,2022-10-27
United States of America,US,en.wikipedia,53951,Diarrhea,667,2022-10-27
United States of America,US,en.wikipedia,452461,Myocarditis,1231,2022-10-27
United States of America,US,en.wikipedia,19167679,Virus,1366,2022-10-27
United States of America,US,en.wikipedia,562958,Signs and symptoms,501,2022-10-27
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,580,2022-10-27
United States of America,US,en.wikipedia,16829895,Smallpox,1224,2022-10-27
United States of America,US,en.wikipedia,37220,Infection,656,2022-10-27
United States of America,US,en.wikipedia,33583,World Health Organization,913,2022-10-27
United States of America,US,en.wikipedia,242702,Monkeypox,587,2022-10-27
United States of America,US,en.wikipedia,158400,Sepsis,2236,2022-10-27
United States of America,US,en.wikipedia,443800,Shingles,812,2022-10-27
United States of America,US,en.wikipedia,34049,Wart,531,2022-10-27
United States of America,US,en.wikipedia,6682,Clade,485,2022-10-28
United States of America,US,en.wikipedia,28848,Scabies,908,2022-10-28
United States of America,US,en.wikipedia,44410,Conjunctivitis,585,2022-10-28
United States of America,US,en.wikipedia,6064646,Index case,632,2022-10-28
United States of America,US,en.wikipedia,37636,Encephalitis,550,2022-10-28
United States of America,US,en.wikipedia,53951,Diarrhea,583,2022-10-28
United States of America,US,en.wikipedia,452461,Myocarditis,895,2022-10-28
United States of America,US,en.wikipedia,19167679,Virus,1199,2022-10-28
United States of America,US,en.wikipedia,562958,Signs and symptoms,515,2022-10-28
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,601,2022-10-28
United States of America,US,en.wikipedia,16829895,Smallpox,1131,2022-10-28
United States of America,US,en.wikipedia,37220,Infection,687,2022-10-28
United States of America,US,en.wikipedia,33583,World Health Organization,929,2022-10-28
United States of America,US,en.wikipedia,158400,Sepsis,2079,2022-10-28
United States of America,US,en.wikipedia,443800,Shingles,740,2022-10-28
United States of America,US,en.wikipedia,34049,Wart,468,2022-10-28
United States of America,US,en.wikipedia,28848,Scabies,766,2022-10-29
United States of America,US,en.wikipedia,44410,Conjunctivitis,681,2022-10-29
United States of America,US,en.wikipedia,6064646,Index case,1064,2022-10-29
United States of America,US,en.wikipedia,46253,Fever,487,2022-10-29
United States of America,US,en.wikipedia,37636,Encephalitis,543,2022-10-29
United States of America,US,en.wikipedia,53951,Diarrhea,511,2022-10-29
United States of America,US,en.wikipedia,452461,Myocarditis,1199,2022-10-29
United States of America,US,en.wikipedia,19167679,Virus,1104,2022-10-29
United States of America,US,en.wikipedia,562958,Signs and symptoms,508,2022-10-29
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,642,2022-10-29
United States of America,US,en.wikipedia,16829895,Smallpox,1133,2022-10-29
United States of America,US,en.wikipedia,37220,Infection,602,2022-10-29
United States of America,US,en.wikipedia,33583,World Health Organization,883,2022-10-29
United States of America,US,en.wikipedia,158400,Sepsis,2225,2022-10-29
United States of America,US,en.wikipedia,443800,Shingles,666,2022-10-29
United States of America,US,en.wikipedia,28848,Scabies,743,2022-10-30
United States of America,US,en.wikipedia,44410,Conjunctivitis,644,2022-10-30
United States of America,US,en.wikipedia,6064646,Index case,548,2022-10-30
United States of America,US,en.wikipedia,46253,Fever,509,2022-10-30
United States of America,US,en.wikipedia,37636,Encephalitis,511,2022-10-30
United States of America,US,en.wikipedia,53951,Diarrhea,948,2022-10-30
United States of America,US,en.wikipedia,452461,Myocarditis,1251,2022-10-30
United States of America,US,en.wikipedia,19167679,Virus,988,2022-10-30
United States of America,US,en.wikipedia,562958,Signs and symptoms,464,2022-10-30
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,493,2022-10-30
United States of America,US,en.wikipedia,16829895,Smallpox,979,2022-10-30
United States of America,US,en.wikipedia,37220,Infection,665,2022-10-30
United States of America,US,en.wikipedia,33583,World Health Organization,857,2022-10-30
United States of America,US,en.wikipedia,158400,Sepsis,2257,2022-10-30
United States of America,US,en.wikipedia,443800,Shingles,695,2022-10-30
United States of America,US,en.wikipedia,34049,Wart,508,2022-10-30
United States of America,US,en.wikipedia,771986,Skin condition,476,2022-10-31
United States of America,US,en.wikipedia,28848,Scabies,777,2022-10-31
United States of America,US,en.wikipedia,44410,Conjunctivitis,669,2022-10-31
United States of America,US,en.wikipedia,37636,Encephalitis,623,2022-10-31
United States of America,US,en.wikipedia,53951,Diarrhea,643,2022-10-31
United States of America,US,en.wikipedia,452461,Myocarditis,899,2022-10-31
United States of America,US,en.wikipedia,19167679,Virus,1175,2022-10-31
United States of America,US,en.wikipedia,562958,Signs and symptoms,556,2022-10-31
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,653,2022-10-31
United States of America,US,en.wikipedia,16829895,Smallpox,1170,2022-10-31
United States of America,US,en.wikipedia,37220,Infection,638,2022-10-31
United States of America,US,en.wikipedia,33583,World Health Organization,908,2022-10-31
United States of America,US,en.wikipedia,158400,Sepsis,2234,2022-10-31
United States of America,US,en.wikipedia,443800,Shingles,717,2022-10-31
United States of America,US,en.wikipedia,34049,Wart,476,2022-10-31
United States of America,US,en.wikipedia,28848,Scabies,803,2022-11-01
United States of America,US,en.wikipedia,44410,Conjunctivitis,867,2022-11-01
United States of America,US,en.wikipedia,37636,Encephalitis,505,2022-11-01
United States of America,US,en.wikipedia,53951,Diarrhea,557,2022-11-01
United States of America,US,en.wikipedia,452461,Myocarditis,1006,2022-11-01
United States of America,US,en.wikipedia,19167679,Virus,1080,2022-11-01
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,543,2022-11-01
United States of America,US,en.wikipedia,16829895,Smallpox,1025,2022-11-01
United States of America,US,en.wikipedia,37220,Infection,518,2022-11-01
United States of America,US,en.wikipedia,33583,World Health Organization,982,2022-11-01
United States of America,US,en.wikipedia,242702,Monkeypox,496,2022-11-01
United States of America,US,en.wikipedia,158400,Sepsis,1928,2022-11-01
United States of America,US,en.wikipedia,443800,Shingles,649,2022-11-01
United States of America,US,en.wikipedia,28848,Scabies,929,2022-11-02
United States of America,US,en.wikipedia,44410,Conjunctivitis,687,2022-11-02
United States of America,US,en.wikipedia,6064646,Index case,1563,2022-11-02
United States of America,US,en.wikipedia,46253,Fever,504,2022-11-02
United States of America,US,en.wikipedia,37636,Encephalitis,513,2022-11-02
United States of America,US,en.wikipedia,53951,Diarrhea,643,2022-11-02
United States of America,US,en.wikipedia,452461,Myocarditis,1334,2022-11-02
United States of America,US,en.wikipedia,19167679,Virus,1291,2022-11-02
United States of America,US,en.wikipedia,562958,Signs and symptoms,495,2022-11-02
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,625,2022-11-02
United States of America,US,en.wikipedia,16829895,Smallpox,1111,2022-11-02
United States of America,US,en.wikipedia,37220,Infection,720,2022-11-02
United States of America,US,en.wikipedia,33583,World Health Organization,867,2022-11-02
United States of America,US,en.wikipedia,158400,Sepsis,2308,2022-11-02
United States of America,US,en.wikipedia,443800,Shingles,706,2022-11-02
United States of America,US,en.wikipedia,34049,Wart,505,2022-11-02
United States of America,US,en.wikipedia,6682,Clade,493,2022-11-03
United States of America,US,en.wikipedia,28848,Scabies,927,2022-11-03
United States of America,US,en.wikipedia,44410,Conjunctivitis,826,2022-11-03
United States of America,US,en.wikipedia,6064646,Index case,582,2022-11-03
United States of America,US,en.wikipedia,46253,Fever,597,2022-11-03
United States of America,US,en.wikipedia,37636,Encephalitis,700,2022-11-03
United States of America,US,en.wikipedia,53951,Diarrhea,692,2022-11-03
United States of America,US,en.wikipedia,452461,Myocarditis,1394,2022-11-03
United States of America,US,en.wikipedia,19167679,Virus,1282,2022-11-03
United States of America,US,en.wikipedia,562958,Signs and symptoms,581,2022-11-03
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,767,2022-11-03
United States of America,US,en.wikipedia,16829895,Smallpox,1147,2022-11-03
United States of America,US,en.wikipedia,37220,Infection,691,2022-11-03
United States of America,US,en.wikipedia,33583,World Health Organization,1005,2022-11-03
United States of America,US,en.wikipedia,242702,Monkeypox,637,2022-11-03
United States of America,US,en.wikipedia,158400,Sepsis,2344,2022-11-03
United States of America,US,en.wikipedia,443800,Shingles,700,2022-11-03
United States of America,US,en.wikipedia,34049,Wart,563,2022-11-03
United States of America,US,en.wikipedia,6682,Clade,455,2022-11-04
United States of America,US,en.wikipedia,771986,Skin condition,517,2022-11-04
United States of America,US,en.wikipedia,28848,Scabies,901,2022-11-04
United States of America,US,en.wikipedia,44410,Conjunctivitis,791,2022-11-04
United States of America,US,en.wikipedia,46253,Fever,519,2022-11-04
United States of America,US,en.wikipedia,37636,Encephalitis,979,2022-11-04
United States of America,US,en.wikipedia,53951,Diarrhea,673,2022-11-04
United States of America,US,en.wikipedia,452461,Myocarditis,1193,2022-11-04
United States of America,US,en.wikipedia,19167679,Virus,1161,2022-11-04
United States of America,US,en.wikipedia,562958,Signs and symptoms,459,2022-11-04
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,701,2022-11-04
United States of America,US,en.wikipedia,16829895,Smallpox,1014,2022-11-04
United States of America,US,en.wikipedia,37220,Infection,720,2022-11-04
United States of America,US,en.wikipedia,33583,World Health Organization,986,2022-11-04
United States of America,US,en.wikipedia,242702,Monkeypox,777,2022-11-04
United States of America,US,en.wikipedia,158400,Sepsis,2344,2022-11-04
United States of America,US,en.wikipedia,443800,Shingles,812,2022-11-04
United States of America,US,en.wikipedia,34049,Wart,498,2022-11-04
United States of America,US,en.wikipedia,28848,Scabies,733,2022-11-05
United States of America,US,en.wikipedia,44410,Conjunctivitis,775,2022-11-05
United States of America,US,en.wikipedia,37636,Encephalitis,803,2022-11-05
United States of America,US,en.wikipedia,53951,Diarrhea,755,2022-11-05
United States of America,US,en.wikipedia,452461,Myocarditis,1434,2022-11-05
United States of America,US,en.wikipedia,19167679,Virus,1022,2022-11-05
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,586,2022-11-05
United States of America,US,en.wikipedia,16829895,Smallpox,1087,2022-11-05
United States of America,US,en.wikipedia,33583,World Health Organization,769,2022-11-05
United States of America,US,en.wikipedia,242702,Monkeypox,680,2022-11-05
United States of America,US,en.wikipedia,158400,Sepsis,2165,2022-11-05
United States of America,US,en.wikipedia,443800,Shingles,730,2022-11-05
United States of America,US,en.wikipedia,34049,Wart,574,2022-11-05
United States of America,US,en.wikipedia,771986,Skin condition,526,2022-11-06
United States of America,US,en.wikipedia,28848,Scabies,725,2022-11-06
United States of America,US,en.wikipedia,44410,Conjunctivitis,692,2022-11-06
United States of America,US,en.wikipedia,37636,Encephalitis,844,2022-11-06
United States of America,US,en.wikipedia,53951,Diarrhea,611,2022-11-06
United States of America,US,en.wikipedia,452461,Myocarditis,1276,2022-11-06
United States of America,US,en.wikipedia,19167679,Virus,1140,2022-11-06
United States of America,US,en.wikipedia,18821046,Chickenpox,527,2022-11-06
United States of America,US,en.wikipedia,562958,Signs and symptoms,450,2022-11-06
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,533,2022-11-06
United States of America,US,en.wikipedia,16829895,Smallpox,1159,2022-11-06
United States of America,US,en.wikipedia,37220,Infection,552,2022-11-06
United States of America,US,en.wikipedia,33583,World Health Organization,645,2022-11-06
United States of America,US,en.wikipedia,158400,Sepsis,2313,2022-11-06
United States of America,US,en.wikipedia,443800,Shingles,853,2022-11-06
United States of America,US,en.wikipedia,34049,Wart,463,2022-11-06
United States of America,US,en.wikipedia,771986,Skin condition,484,2022-11-07
United States of America,US,en.wikipedia,28848,Scabies,865,2022-11-07
United States of America,US,en.wikipedia,44410,Conjunctivitis,908,2022-11-07
United States of America,US,en.wikipedia,6064646,Index case,549,2022-11-07
United States of America,US,en.wikipedia,46253,Fever,562,2022-11-07
United States of America,US,en.wikipedia,37636,Encephalitis,920,2022-11-07
United States of America,US,en.wikipedia,53951,Diarrhea,628,2022-11-07
United States of America,US,en.wikipedia,452461,Myocarditis,1235,2022-11-07
United States of America,US,en.wikipedia,19167679,Virus,1176,2022-11-07
United States of America,US,en.wikipedia,18821046,Chickenpox,462,2022-11-07
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,532,2022-11-07
United States of America,US,en.wikipedia,16829895,Smallpox,1345,2022-11-07
United States of America,US,en.wikipedia,37220,Infection,712,2022-11-07
United States of America,US,en.wikipedia,33583,World Health Organization,920,2022-11-07
United States of America,US,en.wikipedia,242702,Monkeypox,581,2022-11-07
United States of America,US,en.wikipedia,158400,Sepsis,2257,2022-11-07
United States of America,US,en.wikipedia,443800,Shingles,821,2022-11-07
United States of America,US,en.wikipedia,34049,Wart,554,2022-11-07
United States of America,US,en.wikipedia,771986,Skin condition,565,2022-11-08
United States of America,US,en.wikipedia,28848,Scabies,930,2022-11-08
United States of America,US,en.wikipedia,44410,Conjunctivitis,771,2022-11-08
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,497,2022-11-08
United States of America,US,en.wikipedia,37636,Encephalitis,817,2022-11-08
United States of America,US,en.wikipedia,53951,Diarrhea,574,2022-11-08
United States of America,US,en.wikipedia,452461,Myocarditis,1550,2022-11-08
United States of America,US,en.wikipedia,19167679,Virus,1162,2022-11-08
United States of America,US,en.wikipedia,562958,Signs and symptoms,501,2022-11-08
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,537,2022-11-08
United States of America,US,en.wikipedia,16829895,Smallpox,1030,2022-11-08
United States of America,US,en.wikipedia,37220,Infection,727,2022-11-08
United States of America,US,en.wikipedia,33583,World Health Organization,928,2022-11-08
United States of America,US,en.wikipedia,242702,Monkeypox,583,2022-11-08
United States of America,US,en.wikipedia,158400,Sepsis,2390,2022-11-08
United States of America,US,en.wikipedia,443800,Shingles,718,2022-11-08
United States of America,US,en.wikipedia,28848,Scabies,863,2022-11-09
United States of America,US,en.wikipedia,44410,Conjunctivitis,905,2022-11-09
United States of America,US,en.wikipedia,37636,Encephalitis,844,2022-11-09
United States of America,US,en.wikipedia,53951,Diarrhea,627,2022-11-09
United States of America,US,en.wikipedia,452461,Myocarditis,999,2022-11-09
United States of America,US,en.wikipedia,19167679,Virus,994,2022-11-09
United States of America,US,en.wikipedia,562958,Signs and symptoms,479,2022-11-09
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,679,2022-11-09
United States of America,US,en.wikipedia,16829895,Smallpox,857,2022-11-09
United States of America,US,en.wikipedia,37220,Infection,722,2022-11-09
United States of America,US,en.wikipedia,33583,World Health Organization,938,2022-11-09
United States of America,US,en.wikipedia,242702,Monkeypox,733,2022-11-09
United States of America,US,en.wikipedia,158400,Sepsis,2606,2022-11-09
United States of America,US,en.wikipedia,443800,Shingles,627,2022-11-09
United States of America,US,en.wikipedia,28848,Scabies,925,2022-11-10
United States of America,US,en.wikipedia,44410,Conjunctivitis,714,2022-11-10
United States of America,US,en.wikipedia,46253,Fever,481,2022-11-10
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,458,2022-11-10
United States of America,US,en.wikipedia,37636,Encephalitis,727,2022-11-10
United States of America,US,en.wikipedia,53951,Diarrhea,686,2022-11-10
United States of America,US,en.wikipedia,452461,Myocarditis,966,2022-11-10
United States of America,US,en.wikipedia,19167679,Virus,1063,2022-11-10
United States of America,US,en.wikipedia,18821046,Chickenpox,469,2022-11-10
United States of America,US,en.wikipedia,562958,Signs and symptoms,539,2022-11-10
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,542,2022-11-10
United States of America,US,en.wikipedia,16829895,Smallpox,1006,2022-11-10
United States of America,US,en.wikipedia,37220,Infection,702,2022-11-10
United States of America,US,en.wikipedia,33583,World Health Organization,784,2022-11-10
United States of America,US,en.wikipedia,242702,Monkeypox,825,2022-11-10
United States of America,US,en.wikipedia,158400,Sepsis,2757,2022-11-10
United States of America,US,en.wikipedia,443800,Shingles,845,2022-11-10
United States of America,US,en.wikipedia,34049,Wart,502,2022-11-10
United States of America,US,en.wikipedia,6682,Clade,468,2022-11-11
United States of America,US,en.wikipedia,771986,Skin condition,450,2022-11-11
United States of America,US,en.wikipedia,28848,Scabies,910,2022-11-11
United States of America,US,en.wikipedia,44410,Conjunctivitis,802,2022-11-11
United States of America,US,en.wikipedia,46253,Fever,542,2022-11-11
United States of America,US,en.wikipedia,19383782,Kaposi's sarcoma,450,2022-11-11
United States of America,US,en.wikipedia,37636,Encephalitis,748,2022-11-11
United States of America,US,en.wikipedia,53951,Diarrhea,671,2022-11-11
United States of America,US,en.wikipedia,452461,Myocarditis,1030,2022-11-11
United States of America,US,en.wikipedia,19167679,Virus,940,2022-11-11
United States of America,US,en.wikipedia,18821046,Chickenpox,509,2022-11-11
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,548,2022-11-11
United States of America,US,en.wikipedia,16829895,Smallpox,943,2022-11-11
United States of America,US,en.wikipedia,37220,Infection,565,2022-11-11
United States of America,US,en.wikipedia,33583,World Health Organization,743,2022-11-11
United States of America,US,en.wikipedia,242702,Monkeypox,961,2022-11-11
United States of America,US,en.wikipedia,158400,Sepsis,2612,2022-11-11
United States of America,US,en.wikipedia,443800,Shingles,828,2022-11-11
United States of America,US,en.wikipedia,34049,Wart,458,2022-11-11
United States of America,US,en.wikipedia,51303,Cowpox,669,2022-11-11
United States of America,US,en.wikipedia,6682,Clade,453,2022-11-12
United States of America,US,en.wikipedia,771986,Skin condition,500,2022-11-12
United States of America,US,en.wikipedia,28848,Scabies,823,2022-11-12
United States of America,US,en.wikipedia,44410,Conjunctivitis,773,2022-11-12
United States of America,US,en.wikipedia,6064646,Index case,478,2022-11-12
United States of America,US,en.wikipedia,37636,Encephalitis,667,2022-11-12
United States of America,US,en.wikipedia,53951,Diarrhea,650,2022-11-12
United States of America,US,en.wikipedia,452461,Myocarditis,1512,2022-11-12
United States of America,US,en.wikipedia,19167679,Virus,978,2022-11-12
United States of America,US,en.wikipedia,4774419,Herpes simplex virus,625,2022-11-12
United States of America,US,en.wikipedia,16829895,Smallpox,882,2022-11-12
United States of America,US,en.wikipedia,37220,Infection,641,2022-11-12
